year,event_id,event,cup_id,cup_name,location,country,local_start_date,local_end_date,event_url
2024,1368,IFSC Youth European Cup Mezzolombardo 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Mezzolombardo,ITA,2024-05-24,2024-05-25,https://ifsc.results.info//api/v1/events/1368
2024,1369,IFSC European Cup Mezzolombardo 2024,,,Mezzolombardo,ITA,2024-05-25,2024-05-25,https://ifsc.results.info//api/v1/events/1369
2024,1385,Olympic Qualifier Series Budapest 2024,,,Budapest,HUN,2024-06-20,2024-06-23,https://ifsc.results.info//api/v1/events/1385
2024,1378,IFSC European Cup Augsburg 2024,,,Augsburg,GER,2024-06-21,2024-06-22,https://ifsc.results.info//api/v1/events/1378
2024,1387,IFSC Paraclimbing World Cup Innsbruck 2024,,,Innsbruck,AUT,2024-06-24,2024-06-25,https://ifsc.results.info//api/v1/events/1387
2024,1383,IFSC European Cup Innsbruck 2024,,,Innsbruck,AUT,2024-06-24,2024-06-24,https://ifsc.results.info//api/v1/events/1383
2024,1356,IFSC World Cup Innsbruck 2024,94,IFSC Climbing World Cup 2024,Innsbruck,AUT,2024-06-26,2024-06-30,https://ifsc.results.info//api/v1/events/1356
2024,1357,IFSC World Cup Chamonix 2024,94,IFSC Climbing World Cup 2024,Chamonix,FRA,2024-07-12,2024-07-14,https://ifsc.results.info//api/v1/events/1357
2024,1371,IFSC Youth European Cup Dornbirn 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Dornbirn,AUT,2024-07-13,2024-07-14,https://ifsc.results.info//api/v1/events/1371
2024,1358,IFSC World Cup Briançon 2024,94,IFSC Climbing World Cup 2024,Briancon,FRA,2024-07-17,2024-07-19,https://ifsc.results.info//api/v1/events/1358
2024,1372,IFSC Youth European Cup Žilina 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Žilina,SVK,2024-07-19,2024-07-21,https://ifsc.results.info//api/v1/events/1372
2024,1386,Olympic Games Paris 2024,,,Paris,FRA,2024-07-26,2024-08-11,https://ifsc.results.info//api/v1/events/1386
2024,1396,IFSC Youth World Championships Guiyang 2024,,,Guiyang,CHN,2024-08-22,2024-08-31,https://ifsc.results.info//api/v1/events/1396
2024,1395,IFSC Paraclimbing European Championships Villars 2024,,,Villars,SUI,2024-08-24,2024-08-25,https://ifsc.results.info//api/v1/events/1395
2024,1381,IFSC European Championships Villars 2024,,,Villars,SUI,2024-08-27,2024-09-01,https://ifsc.results.info//api/v1/events/1381
2024,1359,IFSC World Cup Koper 2024,94,IFSC Climbing World Cup 2024,Koper,SLO,2024-09-06,2024-09-07,https://ifsc.results.info//api/v1/events/1359
2024,1392,FISU University Championships Koper 2024,,,Koper,SLO,2024-09-09,2024-09-12,https://ifsc.results.info//api/v1/events/1392
2024,1373,IFSC European Cup Casalecchio di Reno 2024,,,Bologna,ITA,2024-09-14,2024-09-15,https://ifsc.results.info//api/v1/events/1373
2024,1360,IFSC World Cup Prague 2024,94,IFSC Climbing World Cup 2024,Prague,CZE,2024-09-20,2024-09-22,https://ifsc.results.info//api/v1/events/1360
2024,1379,IFSC Youth European Cup Ostermundigen 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Ostermundigen,SUI,2024-09-21,2024-09-22,https://ifsc.results.info//api/v1/events/1379
2024,1375,IFSC Youth European Championships Troyes 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Troyes,FRA,2024-09-25,2024-09-29,https://ifsc.results.info//api/v1/events/1375
2024,1391,IFSC Paraclimbing World Cup Arco 2024,,,Arco (TN),ITA,2024-09-27,2024-09-28,https://ifsc.results.info//api/v1/events/1391
2024,1361,IFSC World Cup Seoul 2024,94,IFSC Climbing World Cup 2024,Seoul,KOR,2024-10-02,2024-10-06,https://ifsc.results.info//api/v1/events/1361
2024,1390,IFSC European Cup Genova 2024,,,Genova,ITA,2024-10-05,2024-10-06,https://ifsc.results.info//api/v1/events/1390
2024,1397,IFSC Asian Championships Tai'an 2024,,,Tai'an,CHN,2024-10-10,2024-10-14,https://ifsc.results.info//api/v1/events/1397
2024,1400,IFSC South America Cup Ibarra 2024,104,South American Cup,Ibarra,ECU,2024-10-15,2024-10-20,https://ifsc.results.info//api/v1/events/1400
2024,1402,IFSC Madrid 4 Speed,,,Madrid,ESP,2024-10-18,2024-10-20,https://ifsc.results.info//api/v1/events/1402
2024,1422,IFSC Madrid Speed,,,Madrid,ESP,2024-10-20,2024-10-20,https://ifsc.results.info//api/v1/events/1422
2024,1404,NEOM IFSC Masters 2024,,,Neom,KSA,2024-11-11,2024-11-13,https://ifsc.results.info//api/v1/events/1404
2024,1398,IFSC Youth Asian Championships Jamshedpur 2024,,,Jamshedpur,IND,2024-11-14,2024-11-17,https://ifsc.results.info//api/v1/events/1398
2024,1423,IFSC Oceania Championships Perth 2024,,,Perth,AUS,2024-11-16,2024-11-17,https://ifsc.results.info//api/v1/events/1423
2024,1401,IFSC Pan American Championships Santiago 2024,,,Santiago,CHI,2024-11-20,2024-11-24,https://ifsc.results.info//api/v1/events/1401
2024,1394,IFSC South America Cup Mar del Plata 2024,104,South American Cup,Mar del Plata,ARG,2024-11-29,2024-12-01,https://ifsc.results.info//api/v1/events/1394
2024,1443,IFSC Oceania Championships Sydney 2024,,,Sydney,AUS,2024-12-07,2024-12-08,https://ifsc.results.info//api/v1/events/1443
2024,1393,IFSC South America Cup Curitiba 2024,104,South American Cup,"Curitiba, BRA",BRA,2024-12-14,2024-12-20,https://ifsc.results.info//api/v1/events/1393
2025,1456,IFSC Oceania Cup Mount Maunganui 2025,,,"Mount Maunganui, NZL",NZL,2025-02-22,2025-02-22,https://ifsc.results.info//api/v1/events/1456
2025,1424,IFSC European Cup Munich 2025,,,"Munich, GER",GER,2025-03-07,2025-03-08,https://ifsc.results.info//api/v1/events/1424
2025,1457,IFSC Asian Cup Hong Kong 2025,,,"Hong Kong, HKG",HKG,2025-03-08,2025-03-09,https://ifsc.results.info//api/v1/events/1457
2025,1425,IFSC European Cup Rome 2025,,,"Rome, ITA",ITA,2025-04-05,2025-04-06,https://ifsc.results.info//api/v1/events/1425
2025,1405,IFSC World Cup Keqiao 2025,103,IFSC Climbing World Cup 2025,"Keqiao, CHN",CHN,2025-04-18,2025-04-20,https://ifsc.results.info//api/v1/events/1405
2025,1406,IFSC World Cup Wujiang 2025,103,IFSC Climbing World Cup 2025,"Wujiang, CHN",CHN,2025-04-25,2025-04-27,https://ifsc.results.info//api/v1/events/1406
2025,1438,IFSC Youth European Cup Soure 2025,,,"Soure, POR",POR,2025-04-26,2025-04-27,https://ifsc.results.info//api/v1/events/1438
2025,1407,IFSC World Cup Bali 2025,103,IFSC Climbing World Cup 2025,"Bali, INA",INA,2025-05-02,2025-05-04,https://ifsc.results.info//api/v1/events/1407
2025,1426,IFSC European Cup Brussels 2025,,,"Brussels, BEL",BEL,2025-05-03,2025-05-04,https://ifsc.results.info//api/v1/events/1426
2025,1439,IFSC Youth European Cup Graz 2025,,,"Graz, AUT",AUT,2025-05-10,2025-05-11,https://ifsc.results.info//api/v1/events/1439
2025,1441,IFSC Youth European Championships Curno 2025,,,"Curno, ITA",ITA,2025-05-15,2025-05-18,https://ifsc.results.info//api/v1/events/1441
2025,1408,IFSC World Cup Curitiba 2025,103,IFSC Climbing World Cup 2025,"Curitiba, BRA",BRA,2025-05-16,2025-05-18,https://ifsc.results.info//api/v1/events/1408
2025,1461,IFSC Para Climbing World Cup Salt Lake City 2025,,,"Salt Lake City, USA",USA,2025-05-20,2025-05-21,https://ifsc.results.info//api/v1/events/1461
2025,1409,IFSC World Cup Salt Lake City 2025,103,IFSC Climbing World Cup 2025,"Salt Lake City, USA",USA,2025-05-23,2025-05-25,https://ifsc.results.info//api/v1/events/1409
2025,1440,IFSC Youth European Cup Molde 2025,,,"Molde, NOR",NOR,2025-05-24,2025-05-25,https://ifsc.results.info//api/v1/events/1440
2025,1455,IFSC World Cup Denver 2025,103,IFSC Climbing World Cup 2025,"Denver, USA",USA,2025-05-31,2025-06-01,https://ifsc.results.info//api/v1/events/1455
2025,1410,IFSC World Cup Prague 2025,103,IFSC Climbing World Cup 2025,"Prague, CZE",CZE,2025-06-06,2025-06-08,https://ifsc.results.info//api/v1/events/1410
2025,1433,IFSC Youth European Cup Mezzolombardo 2025,,,"Mezzolombardo, ITA",ITA,2025-06-06,2025-06-06,https://ifsc.results.info//api/v1/events/1433
2025,1429,IFSC European Cup Mezzolombardo 2025,,,"Mezzolombardo, ITA",ITA,2025-06-07,2025-06-07,https://ifsc.results.info//api/v1/events/1429
2025,1411,IFSC World Cup Bern 2025,103,IFSC Climbing World Cup 2025,"Bern, SUI",SUI,2025-06-13,2025-06-15,https://ifsc.results.info//api/v1/events/1411
2025,1460,IFSC Youth European Cup Sukoró 2025,,,"Sukoró, HUN",HUN,2025-06-14,2025-06-15,https://ifsc.results.info//api/v1/events/1460
2025,1430,IFSC European Cup Zakopane 2025,,,"Zakopane, POL",POL,2025-06-14,2025-06-14,https://ifsc.results.info//api/v1/events/1430
2025,1434,IFSC Youth European Cup Zakopane 2025,,,"Zakopane, POL",POL,2025-06-15,2025-06-15,https://ifsc.results.info//api/v1/events/1434
2025,1427,IFSC European Cup Campitello di Fassa 2025,,,"Campitello di Fassa, ITA",ITA,2025-06-21,2025-06-22,https://ifsc.results.info//api/v1/events/1427
2025,1463,IFSC Para Climbing World Cup Innsbruck 2025,,,"Innsbruck, AUT",AUT,2025-06-23,2025-06-24,https://ifsc.results.info//api/v1/events/1463
2025,1412,IFSC World Cup Innsbruck 2025,103,IFSC Climbing World Cup 2025,"Innsbruck, AUT",AUT,2025-06-25,2025-06-29,https://ifsc.results.info//api/v1/events/1412
2025,1428,IFSC European Cup Ostermundigen 2025,,,"Ostermundigen, SUI",SUI,2025-07-04,2025-07-05,https://ifsc.results.info//api/v1/events/1428
2025,1413,IFSC World Cup Krakow 2025,103,IFSC Climbing World Cup 2025,"Krakow, POL",POL,2025-07-05,2025-07-06,https://ifsc.results.info//api/v1/events/1413
2025,1414,IFSC World Cup Chamonix 2025,103,IFSC Climbing World Cup 2025,"Chamonix, FRA",FRA,2025-07-11,2025-07-13,https://ifsc.results.info//api/v1/events/1414
2025,1454,IFSC World Cup Comunidad de Madrid 2025,103,IFSC Climbing World Cup 2025,"Madrid, ESP",ESP,2025-07-18,2025-07-19,https://ifsc.results.info//api/v1/events/1454
2025,1436,IFSC Youth European Cup Bologna 2025,,,"Bologna, ITA",ITA,2025-07-19,2025-07-20,https://ifsc.results.info//api/v1/events/1436
2025,1431,IFSC European Cup Soure 2025 [CANCELLED],,,"Soure, POR",POR,2025-07-19,2025-07-19,https://ifsc.results.info//api/v1/events/1431
2025,1418,IFSC Youth World Championships Helsinki 2025,,,"Helsinki, FIN",FIN,2025-07-28,2025-08-03,https://ifsc.results.info//api/v1/events/1418
2025,1419,The World Games Chengdu 2025,,,"Chengdu, CHN",CHN,2025-08-07,2025-08-17,https://ifsc.results.info//api/v1/events/1419
2025,1444,IFSC Youth European Cup St. Pölten 2025,,,"St. Pölten, AUT",AUT,2025-08-16,2025-08-16,https://ifsc.results.info//api/v1/events/1444
2025,1432,IFSC European Cup St. Pölten 2025,,,"St. Pölten, AUT",AUT,2025-08-17,2025-08-17,https://ifsc.results.info//api/v1/events/1432
2025,1468,IFSC Youth Asian Championships Guiyang 2025,,,"Guiyang, CHN",CHN,2025-08-20,2025-08-24,https://ifsc.results.info//api/v1/events/1468
2025,1442,IFSC Youth European Championships Žilina 2025,,,"Žilina, SVK",SVK,2025-08-28,2025-08-31,https://ifsc.results.info//api/v1/events/1442
2025,1469,IFSC Asian Cup Almaty 2025,,,"Almaty, KAZ",KAZ,2025-08-29,2025-08-31,https://ifsc.results.info//api/v1/events/1469
2025,1416,IFSC World Cup Koper 2025,103,IFSC Climbing World Cup 2025,"Koper, SLO",SLO,2025-09-05,2025-09-06,https://ifsc.results.info//api/v1/events/1416
2025,1467,IFSC World Cup Guiyang 2025,103,IFSC Climbing World Cup 2025,"Guiyang, CHN",CHN,2025-09-12,2025-09-13,https://ifsc.results.info//api/v1/events/1467
2025,1470,IFSC European Cup Hamburg 2025,,,"Hamburg, GER",GER,2025-09-13,2025-09-13,https://ifsc.results.info//api/v1/events/1470
2025,1435,IFSC Youth European Cup Imst 2025,,,"Imst, AUT",AUT,2025-09-13,2025-09-14,https://ifsc.results.info//api/v1/events/1435
2025,1462,IFSC Para Climbing World Championships Seoul 2025,,,"Seoul, KOR",KOR,2025-09-20,2025-09-25,https://ifsc.results.info//api/v1/events/1462
2025,1417,IFSC World Championships Seoul 2025,,,"Seoul, KOR",KOR,2025-09-21,2025-09-28,https://ifsc.results.info//api/v1/events/1417
2025,1473,IFSC Para Climbing Master Fukuoka 2025,,,"Fukuoka, JPN",JPN,2025-10-23,2025-10-26,https://ifsc.results.info//api/v1/events/1473
2025,1471,IFSC Nations Grand Finale Fukuoka 2025,,,"Fukuoka, JPN",JPN,2025-10-23,2025-10-26,https://ifsc.results.info//api/v1/events/1471
2025,1476,International Speed Master Meishan 2025,,,"Meishan, CHN",CHN,2025-10-23,2025-10-25,https://ifsc.results.info//api/v1/events/1476
2025,1447,IFSC European Cup Laval 2025,,,"Laval, FRA",FRA,2025-10-24,2025-10-25,https://ifsc.results.info//api/v1/events/1447
2025,1446,IFSC Youth European Cup Laval 2025,,,"Laval, FRA",FRA,2025-10-25,2025-10-26,https://ifsc.results.info//api/v1/events/1446
2025,1464,IFSC Para Climbing World Cup Laval 2025,,,"Laval, FRA",FRA,2025-10-25,2025-10-26,https://ifsc.results.info//api/v1/events/1464
2025,1474,Central American Games,,,Jalapa,GUA,2025-10-29,2025-10-30,https://ifsc.results.info//api/v1/events/1474
2025,1449,IFSC European Cup Toulouse-Tournefeuille 2025,,,"Toulouse, FRA",FRA,2025-10-31,2025-11-01,https://ifsc.results.info//api/v1/events/1449
2025,1448,IFSC Youth European Cup Toulouse-Tournefeuille 2025,,,"Toulouse, FRA",FRA,2025-11-01,2025-11-02,https://ifsc.results.info//api/v1/events/1448
2025,1466,IFSC Pan American Cup Santiago 2025 [CANCELLED],,,"Santiago, CHI",CHI,2025-11-13,2025-11-16,https://ifsc.results.info//api/v1/events/1466
2025,1465,IFSC Pan American Cup Armenia 2025,,,"Armenia, COL",COL,2025-11-22,2025-11-27,https://ifsc.results.info//api/v1/events/1465
2025,1475,Bolivarian Games [CANCELLED],,,Lima,PER,2025-12-02,2025-12-04,https://ifsc.results.info//api/v1/events/1475
2026,1491,World Climbing Oceania Championship Mount Maunganui 2026,,,"Mount Maunganui, New Zealand",NZL,2026-02-14,2026-02-14,https://ifsc.results.info//api/v1/events/1491
2026,1523,World Climbing Oceania Series New South Wales 2026,,,"Gladesville, Australia",AUS,2026-02-28,2026-03-01,https://ifsc.results.info//api/v1/events/1523
2026,1515,World Climbing Asia Championship Meishan 2026,,,"Meishan, China",CHN,2026-04-08,2026-04-12,https://ifsc.results.info//api/v1/events/1515
2026,1494,World Climbing Europe Youth Series Soure 2026,,,"Soure, Portugal",POR,2026-04-18,2026-04-19,https://ifsc.results.info//api/v1/events/1494
2026,1520,Asian Beach Games Sanya 2026,,,"Sanya, China",CHN,2026-04-22,2026-04-30,https://ifsc.results.info//api/v1/events/1520
2026,1495,World Climbing Europe Series Kaunas 2026,,,"Kaunas, Lithuania",LTU,2026-04-25,2026-04-26,https://ifsc.results.info//api/v1/events/1495
2026,1524,World Climbing Series Keqiao 2026,111,IFSC Climbing World Cup 2026,"Keqiao, China",CHN,2026-05-01,2026-05-03,https://ifsc.results.info//api/v1/events/1524
2026,1525,World Climbing Series Wujiang 2026,111,IFSC Climbing World Cup 2026,"Wujiang, China",CHN,2026-05-08,2026-05-10,https://ifsc.results.info//api/v1/events/1525
2026,1496,World Climbing Europe Youth Series Graz 2026,,,"Graz, Austria",AUT,2026-05-09,2026-05-10,https://ifsc.results.info//api/v1/events/1496
2026,1477,World Climbing Para Series Salt Lake City 2026,,,"Salt Lake City, USA",USA,2026-05-15,2026-05-16,https://ifsc.results.info//api/v1/events/1477
2026,1497,World Climbing Europe Series Liptovsky Mikulas 2026,,,"Liptovský Mikuláš, Slovakia",SVK,2026-05-16,2026-05-17,https://ifsc.results.info//api/v1/events/1497
2026,1478,World Climbing Series Bern 2026,111,IFSC Climbing World Cup 2026,"Bern, Switzerland",SUI,2026-05-22,2026-05-24,https://ifsc.results.info//api/v1/events/1478
2026,1479,World Climbing Series Comunidad de Madrid 2026,111,IFSC Climbing World Cup 2026,"Alcobendas, Spain",ESP,2026-05-28,2026-05-31,https://ifsc.results.info//api/v1/events/1479
2026,1498,World Climbing Europe Youth Series Brussels 2026,,,"Brussels, Belgium",BEL,2026-05-30,2026-05-31,https://ifsc.results.info//api/v1/events/1498
2026,1480,World Climbing Series Prague 2026,111,IFSC Climbing World Cup 2026,"Prague, Czechia",CZE,2026-06-03,2026-06-07,https://ifsc.results.info//api/v1/events/1480
2026,1501,World Climbing Europe Youth Championship Sukoro 2026,,,"Sukoró, Hungary",HUN,2026-06-12,2026-06-14,https://ifsc.results.info//api/v1/events/1501
2026,1499,World Climbing Europe Youth Championship Zakopane 2026,,,"Zakopane, Poland",POL,2026-06-13,2026-06-13,https://ifsc.results.info//api/v1/events/1499
2026,1500,World Climbing Europe Series Zakopane 2026,,,"Zakopane, Poland",POL,2026-06-14,2026-06-14,https://ifsc.results.info//api/v1/events/1500
2026,1481,World Climbing Para Series Innsbruck 2026,,,"Innsbruck, Austria",AUT,2026-06-15,2026-06-16,https://ifsc.results.info//api/v1/events/1481
2026,1482,World Climbing Series Innsbruck 2026,111,IFSC Climbing World Cup 2026,"Innsbruck, Austria",AUT,2026-06-17,2026-06-21,https://ifsc.results.info//api/v1/events/1482
2026,1483,World Climbing Series Krakow 2026,111,IFSC Climbing World Cup 2026,"Krakow, Poland",POL,2026-07-03,2026-07-05,https://ifsc.results.info//api/v1/events/1483
2026,1502,World Climbing Europe Youth Series Dornbirn 2026,,,"Dornbirn, Austria",AUT,2026-07-04,2026-07-05,https://ifsc.results.info//api/v1/events/1502
2026,1484,World Climbing Series Chamonix 2026,111,IFSC Climbing World Cup 2026,"Chamonix, France",FRA,2026-07-10,2026-07-12,https://ifsc.results.info//api/v1/events/1484
2026,1503,World Climbing Europe Championship Barcelona 2026,,,"Barcelona, Spain",ESP,2026-07-17,2026-07-19,https://ifsc.results.info//api/v1/events/1503
2026,1504,World Climbing Europe Series Barcelona 2026,,,"Barcelona, Spain",ESP,2026-07-17,2026-07-19,https://ifsc.results.info//api/v1/events/1504
2026,1522,World Climbing Youth Championship Arco 2026,,,"Arco, Italy",ITA,2026-07-18,2026-07-25,https://ifsc.results.info//api/v1/events/1522
2026,1531,World Climbing Pan America Series Salt Lake City 2026,,,Salt Lake City,USA,2026-07-25,2026-07-28,https://ifsc.results.info//api/v1/events/1531
2026,1505,World Climbing Europe Youth Series St. Pölten 2026,,,"St. Pölten, Austria",AUT,2026-08-01,2026-08-01,https://ifsc.results.info//api/v1/events/1505
2026,1506,World Climbing Europe Series St. Pölten 2026,,,"St. Pölten, Austria",AUT,2026-08-02,2026-08-02,https://ifsc.results.info//api/v1/events/1506
2026,1507,World Climbing Europe Series Žilina 2026,,,"Žilina, Slovakia",SVK,2026-08-07,2026-08-09,https://ifsc.results.info//api/v1/events/1507
2026,1518,World Climbing Asia Youth Series Quannan 2026,,,"Quannan, China",CHN,2026-08-13,2026-08-16,https://ifsc.results.info//api/v1/events/1518
2026,1530,World Climbing Pan America Championship Curitiba 2026,,,Curitiba,BRA,2026-08-14,2026-08-16,https://ifsc.results.info//api/v1/events/1530
2026,1517,World Climbing Asia Youth Championship Guiyang 2026,,,"Guiyang, China",CHN,2026-08-21,2026-08-25,https://ifsc.results.info//api/v1/events/1517
2026,1508,World Climbing Europe Series Ostermundigen 2026,,,"Ostermundigen, Switzerland",SUI,2026-08-21,2026-08-22,https://ifsc.results.info//api/v1/events/1508
2026,1509,World Climbing Europe Championship Laval 2026,,,"Laval, France",FRA,2026-08-28,2026-08-30,https://ifsc.results.info//api/v1/events/1509
2026,1486,World Climbing Para Series Laval 2026,,,"Laval, France",FRA,2026-08-28,2026-08-29,https://ifsc.results.info//api/v1/events/1486
2026,1534,World Climbing Europe Para Championship Laval 2026,,,"Laval, France",FRA,2026-08-28,2026-08-29,https://ifsc.results.info//api/v1/events/1534
2026,1510,World Climbing Europe Youth Series Imst 2026,,,"Imst, Austria",AUT,2026-09-04,2026-09-06,https://ifsc.results.info//api/v1/events/1510
2026,1487,World Climbing Series Koper 2026,111,IFSC Climbing World Cup 2026,"Koper, Slovenia",SLO,2026-09-04,2026-09-05,https://ifsc.results.info//api/v1/events/1487
2026,1526,World Climbing Series Guiyang 2026,111,IFSC Climbing World Cup 2026,"Guiyang, China",CHN,2026-09-11,2026-09-13,https://ifsc.results.info//api/v1/events/1526
2026,1527,World Climbing Series Chongqing 2026,111,IFSC Climbing World Cup 2026,"Chongqing, China",CHN,2026-09-18,2026-09-20,https://ifsc.results.info//api/v1/events/1527
2026,1490,Asian Games Aichi-Nagoya 2026,,,"Nagoya, Japan",JPN,2026-09-19,2026-10-04,https://ifsc.results.info//api/v1/events/1490
2026,1513,World Climbing Europe Youth Series Leipzig 2026,,,"Leipzig, Germany",GER,2026-10-03,2026-10-03,https://ifsc.results.info//api/v1/events/1513
2026,1514,World Climbing Europe Series Leipzig 2026,,,"Leipzig, Germany",GER,2026-10-04,2026-10-04,https://ifsc.results.info//api/v1/events/1514
2026,1519,World Climbing Asia Youth Series Al-Bahah 2026,,,"Al-Bahah, Saudi Arabia",KSA,2026-10-15,2026-10-17,https://ifsc.results.info//api/v1/events/1519
